customer_id,month,repayment_probability,alternative_credit_score,risk_category,repayment_label
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-04,0.6446,686,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-05,0.6462,687,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-05,0.6414,684,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-06,0.6415,684,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-07,0.6453,687,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-08,0.6455,687,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-09,0.6365,681,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-10,0.6234,674,Medium,1
4cb1c575-21ab-41c3-b9ae-22e67666953a,2025-11,0.6578,694,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-01,0.6363,681,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-01,0.5746,644,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-03,0.6515,690,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-04,0.6512,690,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-05,0.6334,680,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-05,0.6322,679,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-06,0.6269,676,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-07,0.6451,687,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-08,0.6353,681,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-09,0.6431,685,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-10,0.6327,679,Medium,1
a0250e5b-192e-4ca1-b658-b0545e88a7ce,2025-11,0.6285,677,Medium,1
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-01,0.4658,579,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-01,0.4297,557,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-03,0.4841,590,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-04,0.4644,578,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-05,0.4392,563,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-05,0.4591,575,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-06,0.4443,566,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-07,0.4437,566,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-08,0.442,565,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-09,0.4387,563,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-10,0.4381,562,Medium,0
bad0244d-e4aa-49d8-bb8a-8b5c691bf436,2025-11,0.4598,575,Medium,0
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-01,0.7451,747,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-01,0.7372,742,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-03,0.7187,731,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-04,0.7232,733,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-05,0.7155,729,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-05,0.7264,735,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-06,0.7387,743,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-07,0.7524,751,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-08,0.7423,745,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-09,0.7265,735,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-10,0.739,743,Low,1
45acec5c-1b5f-4cb0-a93c-48a2103767c0,2025-11,0.7253,735,Low,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-01,0.6235,674,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-01,0.6379,682,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-03,0.6038,662,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-04,0.6115,666,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-05,0.5802,648,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-05,0.5977,658,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-06,0.6115,666,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-07,0.6098,665,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-08,0.5828,649,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-09,0.582,649,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-10,0.6377,682,Medium,1
f25a478e-3f07-4e8b-a7f2-b549b68b4c02,2025-11,0.6337,680,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-01,0.6853,711,Low,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-01,0.6775,706,Low,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-03,0.6429,685,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-04,0.6333,679,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-05,0.6847,710,Low,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-05,0.6448,686,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-06,0.7369,742,Low,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-07,0.6161,669,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-08,0.6076,664,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-09,0.6314,678,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-10,0.6464,687,Medium,1
46f5466a-627c-4cf6-8dc5-8fca7a684f3d,2025-11,0.6702,702,Low,1
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-01,0.4768,586,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-01,0.455,572,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-03,0.484,590,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-04,0.4898,593,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-05,0.4684,581,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-05,0.4746,584,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-06,0.4687,581,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-07,0.4901,594,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-08,0.483,589,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-09,0.4824,589,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-10,0.4828,589,Medium,0
c2ed2488-4129-4fdc-89fb-fdd5d1e54ba3,2025-11,0.4742,584,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-01,0.3668,520,High,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-01,0.445,567,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-03,0.458,574,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-04,0.4056,543,High,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-05,0.4099,545,High,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-05,0.4414,564,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-06,0.4722,583,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-07,0.3985,539,High,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-08,0.444,566,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-09,0.3916,534,High,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-10,0.4382,562,Medium,0
b9aa5f8d-cb66-4785-b925-8db7157258bf,2025-11,0.379,527,High,0
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-01,0.7495,749,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-01,0.7367,742,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-03,0.7432,745,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-04,0.7431,745,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-05,0.7493,749,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-05,0.7419,745,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-06,0.7388,743,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-07,0.7391,743,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-08,0.7294,737,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-09,0.7457,747,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-10,0.7467,747,Low,1
874bcd20-5cec-4d8f-8290-5561eec4266d,2025-11,0.7303,738,Low,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-01,0.6473,688,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-01,0.6406,684,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-03,0.6095,665,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-04,0.6393,683,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-05,0.6201,672,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-05,0.6435,686,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-06,0.6359,681,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-07,0.6435,686,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-08,0.643,685,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-09,0.6446,686,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-10,0.6528,691,Medium,1
28a7f2e0-4e06-4dbc-beb8-7908a86e0b82,2025-11,0.6459,687,Medium,1
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-01,0.4028,541,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-01,0.3565,513,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-03,0.3119,487,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-04,0.3029,481,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-05,0.4606,576,Medium,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-05,0.4097,545,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-06,0.3443,506,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-07,0.4342,560,Medium,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-08,0.408,544,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-09,0.4118,547,High,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-10,0.4328,559,Medium,0
e973aaf6-dc93-47a1-8e23-c4338fabbcaa,2025-11,0.3337,500,High,0
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-01,0.6416,684,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-01,0.6803,708,Low,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-03,0.7085,725,Low,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-04,0.6746,704,Low,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-05,0.6191,671,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-05,0.6333,679,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-06,0.6055,663,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-07,0.7018,721,Low,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-08,0.6173,670,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-09,0.6036,662,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-10,0.6325,679,Medium,1
5ffa717a-2585-46c0-940a-e16922aa9f0a,2025-11,0.6247,674,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-01,0.655,693,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-01,0.6358,681,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-03,0.6418,685,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-04,0.6096,665,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-05,0.6319,679,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-05,0.6261,675,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-06,0.6525,691,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-07,0.6216,672,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-08,0.6386,683,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-09,0.6369,682,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-10,0.6247,674,Medium,1
92009c76-6475-4fc5-8336-3d1d5b8dc604,2025-11,0.6276,676,Medium,1
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-01,0.4827,589,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-01,0.4577,574,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-03,0.4692,581,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-04,0.4598,575,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-05,0.4698,581,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-05,0.4805,588,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-06,0.4573,574,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-07,0.4876,592,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-08,0.484,590,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-09,0.4813,588,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-10,0.4687,581,Medium,0
6b4d53ac-2344-4415-b1a3-e4e9dbf47c64,2025-11,0.4799,587,Medium,0
5a334cf1-9e89-49b7-93c4-69d256465896,2025-01,0.7581,754,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-01,0.7544,752,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-03,0.7386,743,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-04,0.7565,753,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-05,0.7584,755,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-05,0.7407,744,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-06,0.7524,751,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-07,0.748,748,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-08,0.7398,743,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-09,0.7446,746,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-10,0.7371,742,Low,1
5a334cf1-9e89-49b7-93c4-69d256465896,2025-11,0.7494,749,Low,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-01,0.6331,679,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-01,0.6572,694,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-03,0.6392,683,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-04,0.6341,680,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-05,0.6218,673,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-05,0.6424,685,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-06,0.6495,689,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-07,0.656,693,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-08,0.6339,680,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-09,0.6426,685,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-10,0.6304,678,Medium,1
39943dbd-b6bb-40e5-848a-a0b9c690c6a1,2025-11,0.6568,694,Medium,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-01,0.7385,743,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-01,0.7507,750,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-03,0.7463,747,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-04,0.7441,746,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-05,0.7383,742,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-05,0.739,743,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-06,0.7518,751,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-07,0.7516,750,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-08,0.7328,739,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-09,0.7512,750,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-10,0.7441,746,Low,1
9db94b8a-de73-457e-9e55-c7f5742bdb01,2025-11,0.739,743,Low,1
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-01,0.4617,576,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-01,0.4692,581,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-03,0.4816,588,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-04,0.4849,590,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-05,0.4671,580,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-05,0.4686,581,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-06,0.4844,590,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-07,0.471,582,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-08,0.4706,582,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-09,0.4766,585,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-10,0.4836,590,Medium,0
ae54aca3-f5b5-40d2-b8ac-b294cf50e413,2025-11,0.4628,577,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-01,0.485,591,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-01,0.4819,589,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-03,0.4803,588,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-04,0.4783,586,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-05,0.4762,585,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-05,0.4614,576,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-06,0.4717,582,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-07,0.4662,579,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-08,0.477,586,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-09,0.4796,587,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-10,0.4693,581,Medium,0
527f33e3-061e-4987-92b7-07715bd1d985,2025-11,0.4893,593,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-01,0.4804,588,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-01,0.4715,582,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-03,0.4807,588,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-04,0.4773,586,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-05,0.4619,577,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-05,0.4646,578,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-06,0.4936,596,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-07,0.4698,581,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-08,0.4784,587,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-09,0.4678,580,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-10,0.4484,569,Medium,0
a3108db3-cd80-4d9b-b2b8-888b2b656834,2025-11,0.4649,578,Medium,0
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-01,0.6461,687,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-01,0.6525,691,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-03,0.6225,673,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-04,0.6281,676,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-05,0.6428,685,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-05,0.6398,683,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-06,0.6491,689,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-07,0.6541,692,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-08,0.6214,672,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-09,0.6413,684,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-10,0.6258,675,Medium,1
5498b11a-ce40-49e0-b146-cea37f7f5562,2025-11,0.636,681,Medium,1
889994e6-e3a9-465a-9075-eb50dc47325b,2025-01,0.4827,589,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-01,0.4737,584,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-03,0.4895,593,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-04,0.4828,589,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-05,0.4784,587,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-05,0.4708,582,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-06,0.4658,579,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-07,0.4756,585,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-08,0.4659,579,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-09,0.4537,572,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-10,0.4738,584,Medium,0
889994e6-e3a9-465a-9075-eb50dc47325b,2025-11,0.4772,586,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-01,0.4517,571,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-01,0.4535,572,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-03,0.4426,565,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-04,0.4813,588,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-05,0.4806,588,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-05,0.4581,574,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-06,0.4887,593,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-07,0.4597,575,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-08,0.4367,562,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-09,0.4685,581,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-10,0.4685,581,Medium,0
3d3b4d76-ce73-4eec-99e6-f15e18a1b84c,2025-11,0.4667,579,Medium,0
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-01,0.7167,730,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-01,0.733,739,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-03,0.7445,746,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-04,0.7529,751,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-05,0.7568,754,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-05,0.7392,743,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-06,0.7551,753,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-07,0.7294,737,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-08,0.7322,739,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-09,0.7294,737,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-10,0.7431,745,Low,1
1a9132c4-a0a3-4555-98f4-b1e5f0d38816,2025-11,0.7422,745,Low,1
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-01,0.475,584,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-01,0.4791,587,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-03,0.4758,585,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-04,0.475,584,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-05,0.4841,590,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-05,0.4862,591,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-06,0.4768,586,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-07,0.4818,589,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-08,0.4843,590,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-09,0.4773,586,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-10,0.4771,586,Medium,0
345866f0-5529-4f09-b07e-dc7596b9c9a4,2025-11,0.4661,579,Medium,0
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-01,0.7467,747,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-01,0.7389,743,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-03,0.731,738,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-04,0.7453,747,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-05,0.7573,754,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-05,0.7571,754,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-06,0.7329,739,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-07,0.7514,750,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-08,0.7432,745,Low,1
c67ed063-5f06-4a6f-b187-c12094c2bcd0,2025-09,0.7675,760,Low,1
